Product_Number,T일 예정 수주량,T+1일 예정 수주량,T+2일 예정 수주량,T+3일 예정 수주량,T+4일 예정 수주량,작년 T일 예정 수주량,작년 T+1일 예정 수주량,작년 T+2일 예정 수주량,작년 T+3일 예정 수주량,작년 T+4일 예정 수주량,T일 예상 수주량,T+1일 예상 수주량,T+2일 예상 수주량,T+3일 예상 수주량,T+4일 예상 수주량,DateTime,DoW,Temperature,Humidity
Product_a3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-02-01 6:30,Tuesday,8.190540541,19.41513514
Product_ce,93,78,0,0,128,130,172,210,146,0,0,0,63,110,72,2022-02-12 13:33,Saturday,12.16421053,30.45789474
Product_ea,2,0,0,0,0,0,0,0,0,0,30,47,84,55,20,2022-02-02 6:01,Wednesday,9.003850932,24.23149068
Product_9f,198,196,171,180,0,0,0,0,0,0,0,0,0,0,0,2022-02-10 6:31,Thursday,14.10637367,28.37485424
Product_a1,436,400,0,400,400,400,400,400,0,0,400,400,400,400,400,2022-02-28 15:34,Monday,12.18428571,21.08571429
Product_be,69,20,0,0,19,26,17,37,22,10,0,7,0,168,13,2022-02-28 6:30,Monday,12.18428571,21.08571429
Product_f0,7,1,0,0,0,0,0,9,0,0,0,0,0,0,0,2022-02-09 11:55,Wednesday,8.872222222,23.94111111
Product_b0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,0,2022-02-21 6:04,Monday,8.996181818,11.62236364
Product_de,13,0,0,12,12,10,12,20,0,0,17,25,19,12,19,2022-03-08 7:08,Tuesday,15.33172414,28.03034483
Product_8d,2,1,0,0,1,1,1,1,1,0,0,1,1,1,1,2022-01-29 15:06,Saturday,13.31375691,12.47176796
Product_90,8,11,0,0,0,0,0,0,0,0,16,35,56,72,0,2022-02-05 6:35,Saturday,13.41,14.03086957
Product_af,11,0,0,0,0,0,0,42,53,0,61,98,37,0,0,2022-02-07 7:06,Monday,8.561219512,22.85243902
Product_bd,1,0,0,29,29,16,0,22,39,40,13,0,15,0,18,2022-02-10 6:31,Thursday,14.10637367,28.37485424
Product_b7,120,89,87,95,0,0,90,71,52,68,22,0,0,0,0,2022-02-25 11:34,Friday,13.66616438,12.7109589
Product_c1,43,81,0,0,68,67,69,59,89,75,0,86,105,281,0,2022-02-12 16:30,Saturday,12.16421053,30.45789474
Product_ad,16,6,5,0,0,0,36,56,50,55,49,0,46,56,60,2022-02-19 6:33,Saturday,13.72509434,27.18867925
Product_a7,1,0,0,0,20,0,0,2,0,5,0,0,1,2,4,2022-01-29 6:38,Saturday,13.31375691,12.47176796
Product_9a,83,65,38,0,0,33,52,56,69,43,0,0,0,47,0,2022-02-11 6:42,Friday,12.86730769,19.14115385
Product_e5,28,0,0,0,0,0,0,0,0,0,0,0,0,41,86,2022-02-03 6:31,Thursday,9.169761905,18.76190476
Product_c2,0,0,146,128,128,128,128,128,0,128,128,128,128,128,128,2022-03-03 6:01,Thursday,16.33257143,19.11628571
Product_c3,132,0,0,0,0,0,0,182,208,0,137,145,168,181,179,2022-01-31 7:13,Monday,9.1845,14.93975
Product_d2,57,67,0,0,0,48,49,46,35,48,0,52,53,46,29,2022-02-20 8:08,Sunday,10.45040816,20.37428571
Product_ba,15,0,0,35,0,0,113,119,156,110,155,185,0,103,182,2022-03-11 6:33,Friday,19.02594855,30.04318328
Product_96,125,158,0,0,117,118,131,120,129,0,0,0,186,145,118,2022-02-12 15:34,Saturday,12.16421053,30.45789474
Product_94,55,57,47,47,44,0,0,41,43,43,39,0,0,20,8,2022-02-19 6:00,Saturday,13.72509434,27.18867925
Product_ad,32,0,0,0,0,0,0,53,40,0,55,56,40,34,25,2022-02-09 6:30,Wednesday,8.872222222,23.94111111
Product_a5,163,112,63,75,44,37,0,128,217,173,3,2,0,0,0,2022-02-17 6:30,Thursday,10.44060606,12.1330303
Product_96,92,76,74,0,119,118,121,122,114,0,0,113,122,144,143,2022-03-13 12:26,Sunday,20.76761905,50.01571429
Product_99,136,0,0,122,116,132,139,116,41,0,0,282,293,301,336,2022-02-08 6:02,Tuesday,13.43014085,12.98084507
Product_ed,22,2,0,0,0,0,0,0,11,14,0,0,0,0,10,2022-02-19 18:34,Saturday,13.72509434,27.18867925
Product_e5,37,1,0,0,34,0,0,113,118,146,148,146,0,0,175,2022-03-10 6:32,Thursday,15.80965789,36.52771053
Product_d7,0,0,0,21,19,19,15,19,20,0,19,12,4,0,0,2022-02-09 5:54,Wednesday,8.872222222,23.94111111
Product_d4,145,0,0,127,213,256,259,262,275,0,290,334,37,0,0,2022-03-07 7:02,Monday,12.49631579,21.79947368
Product_d3,7,4,2,2,0,0,0,0,0,1,0,0,0,0,0,2022-02-17 6:30,Thursday,10.44060606,12.1330303
Product_a2,158,0,0,103,132,193,257,160,0,0,268,202,261,175,4,2022-03-07 11:06,Monday,12.49631579,21.79947368
Product_f4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-02-04 5:58,Friday,13.86566667,11.53
Product_b8,0,14,0,0,24,7,9,11,8,14,0,13,16,4,0,2022-02-12 6:33,Saturday,12.16421053,30.45789474
Product_95,91,74,0,66,120,120,108,88,0,0,1,4,4,47,117,2022-02-28 6:59,Monday,12.18428571,21.08571429
Product_a0,684,720,0,0,0,0,0,0,0,0,480,480,480,480,0,2022-02-05 6:35,Saturday,13.41,14.03086957
Product_95,152,128,140,0,158,141,132,125,121,0,0,5,6,122,89,2022-03-06 11:58,Sunday,14.54181818,13.35
Product_8a,100,85,81,86,0,78,93,89,91,87,65,0,94,233,233,2022-03-06 6:29,Sunday,14.54181818,13.35
Product_a1,500,480,0,0,480,480,480,480,480,0,0,0,400,400,400,2022-02-12 13:33,Saturday,12.16421053,30.45789474
Product_c5,306,190,189,164,0,0,334,333,334,333,328,324,0,326,391,2022-03-11 6:33,Friday,19.02594855,30.04318328
Product_bd,20,38,0,0,30,33,43,21,3,10,0,8,15,0,0,2022-02-14 6:31,Monday,15.194,37.7588
Product_86,632,0,0,0,0,0,0,0,0,0,586,528,551,480,344,2022-02-06 6:33,Sunday,10.74317992,15.46050209
Product_a9,125,0,0,199,250,176,225,189,229,0,179,165,204,29,0,2022-03-13 15:03,Sunday,20.76761905,50.01571429
Product_b3,14,0,0,0,15,12,9,18,0,0,39,45,24,11,0,2022-02-23 5:58,Wednesday,11.64701493,16.43373134
Product_b5,8,0,0,28,8,9,0,0,0,0,35,15,36,0,0,2022-03-07 16:03,Monday,12.49631579,21.79947368
Product_d3,4,0,0,0,5,3,2,3,6,0,6,2,5,0,0,2022-02-28 6:59,Monday,12.18428571,21.08571429
Product_ba,109,78,76,0,0,0,106,69,74,109,133,0,157,172,122,2022-02-19 12:26,Saturday,13.72509434,27.18867925
Product_a2,270,89,119,176,151,163,0,212,240,43,94,31,0,0,0,2022-03-04 6:36,Friday,15.47233333,24.22916667
Product_90,0,9,0,0,37,25,3,2,0,0,1,3,2,2,3,2022-02-23 6:29,Wednesday,11.64701493,16.43373134
Product_d4,293,0,0,242,246,238,226,229,233,0,223,231,263,285,249,2022-03-13 7:04,Sunday,20.76761905,50.01571429
Product_86,632,0,0,0,0,0,0,0,0,0,586,528,551,480,344,2022-02-08 6:02,Tuesday,13.43014085,12.98084507
Product_88,308,263,0,255,240,281,271,248,318,0,313,344,426,509,175,2022-02-28 15:34,Monday,12.18428571,21.08571429
Product_cf,198,194,198,227,258,0,267,268,335,346,0,0,0,206,170,2022-03-04 15:57,Friday,15.47233333,24.22916667
Product_d4,0,0,0,277,230,207,221,229,225,0,229,239,241,250,239,2022-02-04 5:58,Friday,13.86566667,11.53
Product_97,42,55,0,0,0,0,0,0,0,0,91,6,6,43,49,2022-01-31 7:13,Monday,9.1845,14.93975
Product_e6,13,10,20,22,0,26,30,71,0,25,0,0,17,19,47,2022-02-26 6:44,Saturday,14.05785714,20.79178571
Product_f8,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,2022-03-12 6:39,Saturday,19.509,42.867
Product_ad,59,44,14,0,0,56,53,47,58,30,47,0,299,112,8,2022-01-28 16:33,Friday,12.71454545,21.40181818
Product_9f,201,194,190,194,0,176,167,183,180,174,0,0,165,171,167,2022-03-12 6:39,Saturday,19.509,42.867
Product_d3,0,0,0,0,3,1,0,0,0,0,0,0,27,8,0,2022-02-21 6:35,Monday,8.996181818,11.62236364
Product_ed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,2022-03-13 15:38,Sunday,20.76761905,50.01571429
Product_8b,5,1,0,0,1,1,1,1,1,0,1,1,56,56,56,2022-02-22 7:05,Tuesday,14.53931507,15.87356164
Product_a8,0,0,0,0,0,0,0,0,0,0,0,0,1,27,0,2022-01-30 6:32,Sunday,9.10625,17.95275
Product_aa,126,0,0,0,0,0,0,78,82,0,70,110,138,194,166,2022-02-03 6:31,Thursday,9.169761905,18.76190476
Product_db,9,18,9,6,6,0,0,6,7,6,7,5,0,0,6,2022-03-03 6:27,Thursday,16.33257143,19.11628571
Product_ee,502,387,0,0,501,476,461,479,402,0,0,413,471,486,490,2022-03-13 15:30,Sunday,20.76761905,50.01571429
Product_f0,8,0,0,0,0,0,0,0,0,0,1,0,0,2,7,2022-02-02 6:29,Wednesday,9.003850932,24.23149068
Product_c9,147,0,0,0,208,204,208,199,0,0,207,228,264,310,350,2022-02-24 6:28,Thursday,10.90306122,12.60530612
Product_99,381,330,0,0,0,0,0,0,0,0,330,330,330,330,330,2022-02-05 6:35,Saturday,13.41,14.03086957
Product_ce,79,65,101,115,129,0,115,206,101,62,0,0,0,0,0,2022-02-10 16:57,Thursday,14.10637367,28.37485424
Product_c6,689,312,0,0,0,686,648,646,653,652,0,650,621,610,609,2022-02-20 17:32,Sunday,10.45040816,20.37428571
Product_ac,3,0,0,15,14,4,1,0,0,0,0,6,2,3,0,2022-02-28 6:38,Monday,12.18428571,21.08571429
Product_e0,688,586,586,586,586,0,0,586,586,586,586,586,0,0,586,2022-03-03 16:38,Thursday,16.33257143,19.11628571
Product_96,78,79,86,73,75,0,0,46,211,179,156,194,0,0,218,2022-03-10 6:19,Thursday,15.80965789,36.52771053
Product_f2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2022-01-30 6:32,Sunday,9.10625,17.95275
Product_f2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2022-02-07 15:38,Monday,8.561219512,22.85243902
Product_cc,36,33,17,45,19,0,0,0,4,0,0,35,15,0,0,2022-03-03 16:38,Thursday,16.33257143,19.11628571
Product_96,98,91,0,72,78,83,74,78,0,0,58,199,159,140,174,2022-03-09 6:33,Wednesday,16.68,21.752
Product_c0,828,662,653,0,0,658,654,660,641,649,598,0,593,466,0,2022-02-26 12:38,Saturday,14.05785714,20.79178571
Product_aa,94,68,45,0,0,0,76,87,78,107,79,0,43,53,88,2022-02-19 6:33,Saturday,13.72509434,27.18867925
Product_8c,5,0,0,1,1,1,1,1,1,0,1,1,1,1,1,2022-02-15 7:05,Tuesday,16.93821429,23.9175
Product_e6,38,20,0,0,17,11,29,0,0,0,0,19,25,24,87,2022-03-06 11:58,Sunday,14.54181818,13.35
Product_93,14,31,50,0,0,27,9,14,17,17,0,0,0,19,17,2022-02-11 11:58,Friday,12.86730769,19.14115385
Product_b2,3,0,0,0,0,0,5,4,0,0,0,0,0,0,1,2022-02-20 15:31,Sunday,10.45040816,20.37428571
Product_c5,323,171,0,0,334,363,384,353,335,332,0,330,341,328,326,2022-03-13 6:30,Sunday,20.76761905,50.01571429
Product_97,0,0,1,39,0,50,39,42,43,38,0,0,40,15,15,2022-03-12 6:39,Saturday,19.509,42.867
Product_e5,107,0,0,31,1,0,0,0,0,0,24,133,162,170,177,2022-03-07 12:31,Monday,12.49631579,21.79947368
Product_cc,18,46,0,0,22,0,0,0,12,51,0,57,54,81,86,2022-03-06 9:57,Sunday,14.54181818,13.35
Product_a6,2,0,0,0,0,0,0,0,36,0,84,132,153,37,43,2022-02-02 6:01,Wednesday,9.003850932,24.23149068
Product_ef,299,0,0,281,303,273,273,37,0,0,42,61,63,73,321,2022-03-13 12:34,Sunday,20.76761905,50.01571429
Product_d0,5,6,0,0,4,2,0,0,0,0,0,11,34,35,10,2022-01-29 6:38,Saturday,13.31375691,12.47176796
Product_e6,29,11,7,13,23,0,0,45,11,3,20,22,0,0,21,2022-02-17 16:30,Thursday,10.44060606,12.1330303
Product_f3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-02-10 18:00,Thursday,14.10637367,28.37485424
Product_d5,0,0,261,296,301,304,345,351,0,359,350,355,358,333,283,2022-03-02 6:36,Wednesday,15.53977778,26.71933333
Product_ba,30,0,0,92,122,140,140,111,153,0,114,100,161,113,41,2022-03-13 7:06,Sunday,20.76761905,50.01571429
Product_a7,0,0,1,0,0,0,20,0,1,1,3,2,0,0,0,2022-01-27 6:25,Thursday,10.60122997,30.04681654
Product_8d,5,0,0,1,1,1,1,1,1,0,1,1,1,1,1,2022-02-15 7:05,Tuesday,16.93821429,23.9175
Product_aa,51,43,97,113,0,0,74,75,85,121,31,0,0,0,0,2022-01-27 6:25,Thursday,10.60122997,30.04681654
Product_e2,39,32,32,47,39,32,32,32,32,32,0,0,32,32,32,2022-02-11 6:42,Friday,12.86730769,19.14115385
Product_e6,0,0,0,0,0,0,0,12,0,0,22,43,70,73,34,2022-03-13 15:38,Sunday,20.76761905,50.01571429
Product_b4,3,19,1,0,0,0,0,0,0,0,40,0,0,0,0,2022-01-26 18:30,Wednesday,12.83689655,35.81396552
Product_8b,5,1,1,1,1,0,0,1,1,1,1,1,0,1,1,2022-02-19 6:29,Saturday,13.72509434,27.18867925
Product_87,165,145,55,87,150,113,0,44,12,23,0,7,2,0,7,2022-02-17 11:27,Thursday,10.44060606,12.1330303
Product_98,13,36,34,28,0,50,20,33,42,46,0,0,3,22,28,2022-02-26 12:38,Saturday,14.05785714,20.79178571
Product_9e,325,304,304,304,0,304,304,304,304,304,0,0,0,0,0,2022-03-05 6:36,Saturday,19.718,30.57
Product_d0,6,16,18,10,10,0,0,1,0,0,0,6,0,11,0,2022-02-26 6:34,Saturday,14.05785714,20.79178571
Product_9e,328,304,0,304,304,304,304,304,0,0,304,304,304,304,304,2022-03-07 11:06,Monday,12.49631579,21.79947368
Product_aa,126,0,0,0,0,0,0,78,82,0,70,110,138,194,166,2022-02-03 6:03,Thursday,9.169761905,18.76190476
Product_df,84,0,0,68,68,68,68,68,0,0,68,68,68,68,68,2022-03-13 7:06,Sunday,20.76761905,50.01571429
Product_e5,26,2,50,83,76,0,0,76,93,67,63,61,0,0,44,2022-02-09 12:58,Wednesday,8.872222222,23.94111111
Product_ba,122,80,0,0,0,105,69,74,107,133,0,162,160,106,124,2022-02-20 15:31,Sunday,10.45040816,20.37428571
Product_d5,376,183,211,328,325,317,0,337,349,357,395,174,0,0,0,2022-02-09 11:55,Wednesday,8.872222222,23.94111111
Product_9b,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022-03-01 7:42,Tuesday,16.41755319,19.47382979
Product_af,0,0,0,20,30,7,0,0,0,0,0,0,8,0,0,2022-03-08 7:08,Tuesday,15.33172414,28.03034483
Product_ae,3,0,0,14,19,30,14,16,0,0,21,22,24,27,37,2022-03-07 16:03,Monday,12.49631579,21.79947368
Product_ef,339,0,0,0,0,0,0,0,0,0,317,93,47,128,204,2022-02-03 6:31,Thursday,9.169761905,18.76190476
Product_f2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-01-27 17:30,Thursday,10.60122997,30.04681654
Product_de,16,12,16,0,0,0,0,15,14,0,18,14,3,11,0,2022-02-05 6:00,Saturday,13.41,14.03086957
Product_b2,7,2,3,0,0,0,0,0,5,4,0,0,0,0,1,2022-02-18 6:39,Friday,12.20880499,19.34153389
Product_c6,1086,806,650,632,0,0,642,623,653,658,721,749,0,747,475,2022-02-10 12:00,Thursday,14.10637367,28.37485424
Product_9b,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,2022-03-08 7:08,Tuesday,15.33172414,28.03034483
Product_ec,212,173,60,26,0,0,13,11,3,57,42,0,0,152,47,2022-03-04 15:57,Friday,15.47233333,24.22916667
Product_bc,231,0,0,141,121,117,159,155,160,0,149,165,164,63,0,2022-03-01 7:06,Tuesday,16.41755319,19.47382979
Product_da,0,3,2,0,0,0,0,1,2,0,0,0,2,0,0,2022-02-05 6:35,Saturday,13.41,14.03086957
Product_ef,291,0,0,132,196,235,326,283,0,0,514,32,49,51,43,2022-03-09 6:33,Wednesday,16.68,21.752
Product_e2,45,34,34,32,40,34,34,34,34,34,0,0,34,34,34,2022-03-05 16:01,Saturday,19.718,30.57
Product_d6,121,98,98,0,0,0,100,95,96,102,105,0,105,62,0,2022-02-20 6:31,Sunday,10.45040816,20.37428571
Product_8f,0,0,0,0,3,9,5,5,4,0,0,1,0,0,0,2022-01-29 15:06,Saturday,13.31375691,12.47176796
Product_d9,1,10,8,0,2,0,0,12,6,5,5,0,0,17,18,2022-02-19 6:29,Saturday,13.72509434,27.18867925
Product_d5,360,336,0,0,318,322,330,319,307,233,0,232,224,436,438,2022-03-13 6:30,Sunday,20.76761905,50.01571429
Product_ec,31,112,0,0,155,77,82,47,71,0,0,66,37,38,90,2022-03-13 6:31,Sunday,20.76761905,50.01571429
Product_e4,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,2022-02-10 10:00,Thursday,14.10637367,28.37485424
Product_e0,586,618,0,0,550,550,550,550,550,0,0,586,586,586,586,2022-03-06 15:01,Sunday,14.54181818,13.35
Product_a6,47,143,212,34,34,30,0,36,60,72,75,22,128,0,131,2022-02-09 8:37,Wednesday,8.872222222,23.94111111
Product_98,7,9,0,0,0,0,0,0,0,0,6,8,11,8,9,2022-02-07 15:38,Monday,8.561219512,22.85243902
Product_a2,363,0,0,0,0,0,0,352,414,0,353,273,194,207,182,2022-02-09 5:54,Wednesday,8.872222222,23.94111111
Product_d5,271,99,233,339,328,0,327,351,412,444,258,0,0,0,0,2022-02-10 10:00,Thursday,14.10637367,28.37485424
Product_c0,1043,883,0,0,827,851,909,882,828,886,0,810,772,595,614,2022-01-29 6:38,Saturday,13.31375691,12.47176796
Product_aa,79,79,37,82,42,70,0,88,153,161,117,0,0,0,0,2022-03-03 6:37,Thursday,16.33257143,19.11628571
Product_ae,19,3,9,2,0,0,10,16,22,24,62,0,0,7,15,2022-03-04 11:57,Friday,15.47233333,24.22916667
Product_dc,7,0,26,0,0,0,0,7,0,0,0,0,60,153,27,2022-02-03 6:03,Thursday,9.169761905,18.76190476
Product_ae,5,0,0,0,5,7,10,21,0,0,19,10,14,15,17,2022-02-24 6:28,Thursday,10.90306122,12.60530612
Product_a6,43,30,38,0,0,127,113,96,115,86,46,0,42,109,92,2022-03-12 6:39,Saturday,19.509,42.867
Product_9b,0,0,0,0,19,18,0,1,0,0,0,0,0,0,0,2022-02-24 6:00,Thursday,10.90306122,12.60530612
Product_8d,5,1,1,1,1,1,0,56,56,56,56,56,56,0,0,2022-03-03 6:37,Thursday,16.33257143,19.11628571
Product_9f,183,192,176,0,149,170,146,131,147,0,0,181,200,200,137,2022-02-27 16:30,Sunday,16.35078947,25.96671053
Product_a1,522,480,480,480,0,0,480,480,480,480,480,0,0,0,480,2022-02-10 16:57,Thursday,14.10637367,28.37485424
Product_bd,6,16,6,5,0,0,5,26,41,4,0,0,0,69,43,2022-03-04 6:49,Friday,15.47233333,24.22916667
Product_bb,29,19,22,6,0,0,0,0,6,1,0,0,0,0,0,2022-02-17 11:27,Thursday,10.44060606,12.1330303
Product_89,119,93,83,0,0,111,124,103,126,256,0,270,273,26,17,2022-02-21 6:04,Monday,8.996181818,11.62236364
Product_a7,2,0,0,0,0,15,5,2,2,0,7,10,10,5,0,2022-03-13 7:04,Sunday,20.76761905,50.01571429
Product_97,32,31,32,40,0,0,22,16,0,0,0,0,0,101,109,2022-02-26 6:34,Saturday,14.05785714,20.79178571
Product_9e,325,304,304,304,304,0,0,304,304,304,304,304,0,0,304,2022-03-10 17:29,Thursday,15.80965789,36.52771053
Product_95,57,0,0,55,54,25,57,22,0,0,0,0,42,51,127,2022-02-14 6:35,Monday,15.194,37.7588
Product_cc,1,15,0,0,37,28,38,32,34,34,0,46,42,29,22,2022-03-13 6:30,Sunday,20.76761905,50.01571429
Product_cc,48,0,0,40,33,9,0,0,0,0,0,82,87,79,44,2022-02-02 6:29,Wednesday,9.003850932,24.23149068
Product_d0,1,4,0,0,4,0,6,3,4,4,0,16,12,0,0,2022-03-13 12:26,Sunday,20.76761905,50.01571429
Product_e1,0,0,2,1,0,0,0,1,5,4,0,0,0,0,0,2022-02-19 6:00,Saturday,13.72509434,27.18867925
Product_b9,103,85,112,0,0,82,53,183,108,93,140,0,200,246,25,2022-02-27 6:32,Sunday,16.35078947,25.96671053
Product_bb,1,6,1,0,0,14,0,10,0,0,0,0,0,0,0,2022-03-04 6:36,Friday,15.47233333,24.22916667
Product_e9,82,0,0,0,0,0,0,0,0,0,35,121,67,56,48,2022-01-30 6:23,Sunday,9.10625,17.95275
Product_b5,0,0,0,0,0,0,0,0,5,10,0,5,4,19,0,2022-01-29 6:32,Saturday,13.31375691,12.47176796
Product_f7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-02-12 13:33,Saturday,12.16421053,30.45789474
Product_db,19,5,18,17,0,0,7,6,9,4,0,0,8,8,4,2022-02-20 6:31,Sunday,10.45040816,20.37428571
Product_b8,22,7,8,16,0,0,8,12,0,0,0,0,0,0,0,2022-02-25 11:34,Friday,13.66616438,12.7109589
Product_98,9,3,12,0,6,8,10,11,10,0,0,28,40,4,5,2022-01-29 17:06,Saturday,13.31375691,12.47176796
Product_94,71,74,62,0,0,48,43,45,44,44,0,0,0,43,42,2022-02-11 6:42,Friday,12.86730769,19.14115385
Product_b1,0,0,0,0,0,0,0,0,10,20,7,0,0,0,0,2022-03-14 7:03,Monday,26.57186957,38.8723913
Product_8b,6,1,0,0,1,1,1,1,1,1,0,0,1,1,1,2022-02-12 17:34,Saturday,12.16421053,30.45789474
Product_d4,151,195,218,222,0,228,240,239,226,119,309,0,345,346,139,2022-02-27 6:32,Sunday,16.35078947,25.96671053
Product_b0,0,8,0,0,0,6,16,10,0,0,0,0,0,0,0,2022-01-30 5:59,Sunday,9.10625,17.95275
Product_c0,855,0,0,647,655,654,662,675,639,0,654,651,512,294,0,2022-02-14 7:08,Monday,15.194,37.7588
Product_d5,99,273,0,0,320,314,332,374,425,428,0,263,0,0,0,2022-02-12 17:34,Saturday,12.16421053,30.45789474
Product_90,0,0,0,0,0,0,0,3,1,0,0,7,0,0,8,2022-03-10 6:19,Thursday,15.80965789,36.52771053
Product_b3,4,7,2,17,0,0,0,14,9,9,31,37,0,53,5,2022-02-19 6:00,Saturday,13.72509434,27.18867925
Product_f4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-03-10 14:33,Thursday,15.80965789,36.52771053
Product_b3,14,0,0,0,15,12,9,18,0,0,39,45,24,11,0,2022-02-24 6:00,Thursday,10.90306122,12.60530612
Product_d2,133,50,54,50,53,53,0,52,52,68,120,14,0,0,0,2022-02-17 6:30,Thursday,10.44060606,12.1330303
Product_e3,325,0,0,254,143,166,236,185,0,0,242,293,289,284,291,2022-03-07 16:03,Monday,12.49631579,21.79947368
Product_e1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2022-01-29 17:06,Saturday,13.31375691,12.47176796
Product_89,0,0,121,105,86,149,139,115,0,98,101,109,99,158,49,2022-02-17 5:54,Thursday,10.44060606,12.1330303
Product_a1,424,400,400,400,400,0,0,400,400,400,400,400,0,0,0,2022-03-03 6:37,Thursday,16.33257143,19.11628571
Product_b6,39,76,51,53,113,53,0,89,62,27,44,0,0,0,0,2022-03-04 6:36,Friday,15.47233333,24.22916667
Product_a1,420,0,400,400,400,400,400,0,0,400,400,400,400,400,0,2022-03-03 6:01,Thursday,16.33257143,19.11628571
Product_8f,0,0,0,2,0,0,0,0,0,0,2,0,0,4,2,2022-02-18 6:39,Friday,12.20880499,19.34153389
Product_9c,186,156,121,0,105,86,89,110,118,0,0,41,55,183,17,2022-02-27 16:30,Sunday,16.35078947,25.96671053
Product_bc,82,0,0,0,133,203,177,150,0,0,147,118,112,154,163,2022-02-21 12:08,Monday,8.996181818,11.62236364
Product_e4,0,0,0,0,0,2,1,0,0,0,1,5,4,0,0,2022-02-17 5:54,Thursday,10.44060606,12.1330303
Product_d3,13,0,0,14,17,14,5,7,9,0,8,7,9,2,0,2022-03-13 15:38,Sunday,20.76761905,50.01571429
Product_e7,0,0,0,20,0,13,6,9,10,7,0,0,51,45,34,2022-02-26 6:44,Saturday,14.05785714,20.79178571
Product_8b,6,1,0,0,1,1,1,1,1,1,0,0,1,1,1,2022-02-12 16:30,Saturday,12.16421053,30.45789474
Product_c3,276,0,0,281,249,266,180,144,0,0,194,206,237,381,153,2022-03-07 16:03,Monday,12.49631579,21.79947368
Product_ad,13,14,0,0,0,24,54,50,60,49,0,47,41,49,34,2022-02-20 17:32,Sunday,10.45040816,20.37428571
Product_e2,38,34,34,40,46,34,34,34,34,0,0,34,34,34,34,2022-02-20 15:31,Sunday,10.45040816,20.37428571
Product_f5,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,2022-02-12 12:30,Saturday,12.16421053,30.45789474
Product_ba,82,112,0,0,81,182,151,66,81,110,0,135,126,116,0,2022-02-12 12:30,Saturday,12.16421053,30.45789474
Product_d0,0,0,0,13,8,19,0,8,4,14,13,11,0,0,0,2022-02-17 6:30,Thursday,10.44060606,12.1330303
Product_f0,22,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2022-03-10 17:29,Thursday,15.80965789,36.52771053
Product_a1,412,400,400,400,400,0,400,400,400,400,400,0,0,0,0,2022-03-04 11:57,Friday,15.47233333,24.22916667
Product_d3,0,0,0,0,0,4,4,3,1,0,0,0,0,3,1,2022-02-09 6:30,Wednesday,8.872222222,23.94111111
Product_b1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-01-29 6:38,Saturday,13.31375691,12.47176796
Product_c1,28,0,0,0,58,48,66,86,0,0,82,67,60,68,78,2022-02-21 15:05,Monday,8.996181818,11.62236364
Product_86,678,627,585,0,514,582,500,601,515,399,0,324,725,712,726,2022-03-06 15:01,Sunday,14.54181818,13.35
Product_a7,1,7,7,18,0,0,10,0,0,0,0,0,0,0,0,2022-03-04 6:49,Friday,15.47233333,24.22916667
Product_ce,67,70,65,116,121,123,0,145,201,48,56,0,0,0,0,2022-02-09 9:55,Wednesday,8.872222222,23.94111111
Product_c6,456,0,0,761,828,821,815,653,771,0,715,720,610,472,273,2022-03-13 15:38,Sunday,20.76761905,50.01571429
Product_a2,261,0,0,234,86,133,150,129,166,0,218,187,117,62,63,2022-02-28 15:34,Monday,12.18428571,21.08571429
Product_a3,0,0,0,0,19,8,41,35,0,0,54,46,58,57,3,2022-02-22 7:05,Tuesday,14.53931507,15.87356164
Product_91,0,10,0,3,1,1,5,0,0,0,0,0,0,1,0,2022-03-07 11:06,Monday,12.49631579,21.79947368
Product_d4,0,0,0,277,230,207,221,229,225,0,229,239,241,250,239,2022-02-01 6:30,Tuesday,8.190540541,19.41513514
Product_9c,142,124,135,130,0,148,163,99,96,81,0,0,70,111,138,2022-03-13 6:30,Sunday,20.76761905,50.01571429
Product_c7,28,0,0,0,58,48,66,86,0,0,82,67,60,68,78,2022-02-25 6:30,Friday,13.66616438,12.7109589
Product_c1,28,0,0,0,58,48,66,86,0,0,82,67,60,68,78,2022-02-21 6:35,Monday,8.996181818,11.62236364
Product_ba,123,65,84,116,0,0,137,164,166,122,105,187,0,90,0,2022-02-25 11:34,Friday,13.66616438,12.7109589
